id,title,number_of_seasons,number_of_episodes,original_language,vote_count,vote_average,overview,adult,backdrop_path,first_air_date,last_air_date,homepage,in_production,original_name,popularity,poster_path,type,status,tagline,genres,created_by,languages,networks,origin_country,spoken_languages,production_companies,production_countries,episode_run_time
71914,The Wheel of Time,2,16,en,1809,7.74,"Follow Moiraine, a member of the shadowy and influential all-female organization called the “Aes Sedai” as she embarks on a dangerous, world-spanning journey with five young men and women. Moiraine believes one of them might be the reincarnation of an incredibly powerful individual, whom prophecies say will either save humanity or destroy it.",FALSE,/oahCTL082gwu6fYrxEOBe546uvB.jpg,18-11-2021,28-09-2023,https://www.amazon.com/dp/B09F5WS2B5,TRUE,The Wheel of Time,489.993,/ihBi24EIr5kwAeY2PqmsgAcCj4n.jpg,Scripted,Returning Series,,"Sci-Fi & Fantasy, Drama",Rafe Judkins,en,Prime Video,US,English,"Sony Pictures Television Studios, Radar Pictures, Amazon Studios, IWOT Productions, Little Island Productions, Long Weekend Productions",United States of America,56
65494,The Crown,6,55,en,1794,8.236,"The gripping, decades-spanning inside story of Her Majesty Queen Elizabeth II and the Prime Ministers who shaped Britain's post-war destiny. 

The Crown tells the inside story of two of the most famous addresses in the world – Buckingham Palace and 10 Downing Street – and the intrigues, love lives and machinations behind the great events that shaped the second half of the 20th century. Two houses, two courts, one Crown.",FALSE,/63u7DCLSWo8TNBZUhu7fEXj6kX1.jpg,04-11-2016,09-11-2022,https://www.netflix.com/title/80025678,TRUE,The Crown,52.673,/tjUEdX1Pzn1VqNlpUduEnnhhRH4.jpg,Scripted,Returning Series,A house divided.,Drama,Peter Morgan,en,Netflix,"GB, US",English,"Left Bank Pictures, Sony Pictures Television Studios","United Kingdom, United States of America",52
31132,Regular Show,8,257,en,1783,8.655,"Two bored groundskeepers, Mordecai (a six-foot-tall blue jay) and Rigby (a hyperactive raccoon) are best friends who spend their days trying to entertain themselves by any means necessary, much to the displeasure of their boss. Their everyday pursuits often lead to things spiraling out of control and into the surreal.",FALSE,/5iWJwQPBusPTV7G7n5TABNRP7tO.jpg,06-09-2010,16-01-2017,http://www.cartoonnetwork.com/tv_shows/regularshow/index.html,FALSE,Regular Show,190.447,/mS5SLxMYcKfUxA0utBSR5MOAWWr.jpg,Scripted,Ended,It's anything but.,"Animation, Comedy",J.G. Quintel,en,Cartoon Network,US,English,Cartoon Network Studios,United States of America,11
12697,Dragon Ball GT,1,64,ja,1783,7.678,"Ten years have passed since Goku left his friends and family to hone his skills. But Goku soon finds himself helpless against the mystical power of the Dragon Balls and an accidental wish made by the devious Emperor Pilaf. The wish; that Goku once again become a child! Goku, together with Trunks, and his own granddaughter Pan, blast off into the outer reaches of space in search of the mysterious Blackstar Dragon Balls. But these Dragon Balls have a fatal secret: if not collected within one year Earth will be destroyed.",FALSE,/aJOlYXjxb5IvnTsO4I1tmFpC7GH.jpg,07-02-1996,19-11-1997,http://www.toei-anim.co.jp/tv/dragongt/,FALSE,ドラゴンボールGT,18.346,/rLHhDpv6rrhuzBjNzaMRNv2fng.jpg,Scripted,Ended,,"Animation, Action & Adventure, Sci-Fi & Fantasy",,ja,Fuji TV,JP,日本語,"Bird Studios, Toei Animation, Toei Company, Fizz Sound Creation",Japan,25
1920,Twin Peaks,3,48,en,1775,8.295,The body of Laura Palmer is washed up on a beach near the small Washington state town of Twin Peaks. FBI Special Agent Dale Cooper is called in to investigate her strange demise only to uncover a web of mystery that ultimately leads him deep into the heart of the surrounding woodland and his very own soul.,FALSE,/j5w04XEuFv85N3RIovXBJIHxjSb.jpg,08-04-1990,03-09-2017,http://www.sho.com/twin-peaks,FALSE,Twin Peaks,197.043,/lA9CNSdo50iQPZ8A2fyVpMvJZAf.jpg,Scripted,Ended,A town where everyone knows everyone and nothing is what it seems.,"Drama, Mystery","David Lynch, Mark Frost","nn, en, af, is","ABC, Showtime",US,"English, Afrikaans, Íslenska","Spelling Entertainment, Lynch/Frost Productions, Propaganda Films",United States of America,46
31586,La Reina del Sur,3,183,es,1769,7.839,"After years of blood, sweat and tears, a woman of humble origin ends up becoming a drug trafficking legend, with all that that means...",FALSE,/mWGLIaVFXyalsSbstiwletjKFUC.jpg,28-02-2011,16-01-2023,https://www.telemundo.com/shows/la-reina-del-sur,TRUE,La Reina del Sur,107.222,/p11t8ckTC6EiuVw5FGFKdc2Z7GH.jpg,Scripted,Returning Series,,"Drama, Crime",,es,Telemundo,US,Español,Telemundo Global Studios,,42
73586,Yellowstone,5,47,en,1768,8.2,"Follow the violent world of the Dutton family, who controls the largest contiguous ranch in the United States. Led by their patriarch John Dutton, the family defends their property against constant attack by land developers, an Indian reservation, and America’s first National Park.",FALSE,/xHkOKPUe3ioXyPIe5odyL6o6cp4.jpg,20-06-2018,01-01-2023,https://www.paramountnetwork.com/shows/yellowstone,TRUE,Yellowstone,442.49,/peNC0eyc3TQJa6x4TdKcBPNP4t0.jpg,Scripted,Returning Series,"My land, my rules.","Western, Drama","John Linson, Taylor Sheridan",en,Paramount Network,US,English,"101 Studios, Bosque Ranch Productions, The Linson Company, Treehouse Films",United States of America,0
4194,Star Wars: The Clone Wars,7,133,en,1767,8.474,"Yoda, Obi-Wan Kenobi, Anakin Skywalker, Mace Windu and other Jedi Knights lead the Grand Army of the Republic against the droid army of the Separatists.",FALSE,/m6eRgkR1KC6Mr6gKx6gKCzSn6vD.jpg,03-10-2008,04-05-2020,https://www.disneyplus.com/series/star-wars-the-clone-wars/1wYXzjabXGVZ,FALSE,Star Wars: The Clone Wars,629.948,/e1nWfnnCVqxS2LeTO3dwGyAsG2V.jpg,Scripted,Ended,,"Action & Adventure, Animation, Sci-Fi & Fantasy",George Lucas,en,"Cartoon Network, Netflix, Disney+",US,English,"Lucasfilm Animation, Lucasfilm Ltd.",United States of America,25
31911,Fullmetal Alchemist: Brotherhood,1,64,ja,1749,8.699,"Edward and Alphonse Elric's reckless disregard for alchemy's fun­damental laws ripped half of Ed's limbs from his body and left Al's soul clinging to a cold suit of armor. To restore what was lost, the brothers scour a war-torn land for the Philosopher's Sto­ne, a fabled relic which grants the ability to perform alchemy in impossible ways.

The Elrics are not alone in their search; the corrupt State Military is also eager to harness the artifact's power. So too are the strange Homunculi and their shadowy creator. The mythical gem lures exotic alchemists from distant kingdoms, scarring some deeply enough to inspire murder. As the Elrics find their course altered by these enemies and allies, their purpose remains unchanged – and their bond unbreakable.",FALSE,/A6tMQAo6t6eRFCPhsrShmxZLqFB.jpg,05-04-2009,04-07-2010,http://www.hagaren.jp/fa/,FALSE,鋼の錬金術師 FULLMETAL ALCHEMIST,318.286,/5ZFUEOULaVml7pQuXxhpR2SmVUw.jpg,Scripted,Ended,,"Action & Adventure, Animation, Sci-Fi & Fantasy",,ja,"MBS, TBS, CBC, SBS TV",JP,日本語,"BONES, Aniplex, SQUARE ENIX, MBS, Techno Sound",Japan,25
93741,Jurassic World Camp Cretaceous,5,49,en,1745,8.031,Six teens attending an adventure camp on the opposite side of Isla Nublar must band together to survive when dinosaurs wreak havoc on the island.,FALSE,/4WIglfr4lDFVjCEcXzCeu6cJsOh.jpg,18-09-2020,21-07-2022,https://www.netflix.com/title/81009646,FALSE,Jurassic World Camp Cretaceous,38.434,/nkCbCmlwjwT6QL44DqG7qE9ch8H.jpg,Scripted,Ended,Discover the other side of the island.,"Animation, Kids, Action & Adventure",Zack Stentz,"en, pt, th",Netflix,US,"English, Português, ภาษาไทย","Universal Pictures, DreamWorks Animation Television, Amblin Television, Legendary Television, The Kennedy/Marshall Company",United States of America,24
2038,Drake & Josh,4,57,en,1736,8.371,"Fifteen-year-old Drake and Josh are schoolmates, but not close friends. Drake views Josh as weird and a bit of a goof. So, imagine Drake's shock when he finds out that this ""goof"" is about to become his new step-brother and roommate when his mother marries Josh's father. A spin off of The Amanda Show.",FALSE,/tiDbvFzWZU2UzToqBazDf3hDe7S.jpg,11-01-2004,16-09-2007,,FALSE,Drake & Josh,77.958,/udCvGctktHvvf8w51XyTPfcmzDa.jpg,Scripted,Ended,,Comedy,Dan Schneider,en,Nickelodeon,US,English,"Schneider's Bakery, Nickelodeon Productions",United States of America,24
90802,The Sandman,1,11,en,1726,8.064,"After years of imprisonment, Morpheus — the King of Dreams — embarks on a journey across worlds to find what was stolen from him and restore his power.",FALSE,/eqhKMZTLcieAvoH6CBqknTTfNby.jpg,05-08-2022,19-08-2022,https://thesandman.com,TRUE,The Sandman,64.168,/q54qEgagGOYCq5D1903eBVMNkbo.jpg,Scripted,Returning Series,Dream the world anew.,"Sci-Fi & Fantasy, Drama","David S. Goyer, Neil Gaiman, Allan Heinberg",en,Netflix,US,English,"Warner Bros. Television, DC Entertainment, Purepop, Phantom Four, The Blank Corporation",United States of America,0
