id,title,genre,original_language,overview,popularity,release_date,vote_average,vote_count
20803,Ivan Vasilyevich Changes His Profession,"Comedy,Science Fiction",ru,"A scientist builds a time machine and accidentally sends his apartment complex manager and a petty burglar to 16th century Moscow, while Tsar Ivan the Terrible travels to 1973.",8.989,17-09-1973,8,254
962,The Gold Rush,"Adventure,Comedy,Drama",en,"A lone prospector ventures into Alaska looking for gold. He soon gets mixed up with some burly characters, falls in love with the beautiful Georgia, and tries to win her heart with his singular charm.",11.942,12-07-1925,8,1211
641,Requiem for a Dream,"Crime,Drama",en,The hopes and dreams of four ambitious people are shattered when their drug addictions begin spiraling out of control. A look into addiction and how it overcomes the mind and body.,14.696,06-10-2000,8,8213
307,"Rome, Open City","Drama,History",it,"During the Nazi occupation of Rome in 1944, the leader of the Resistance is chased by the Nazis as he seeks refuge and a way to escape.",9.061,08-10-1945,8,664
14,American Beauty,Drama,en,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",20.94,15-09-1999,8,10357
38360,The Cranes Are Flying,"Drama,Romance,War",ru,"Veronika and Boris come together in Moscow shortly before World War II. Walking along the river, they watch cranes fly overhead, and promise to rendezvous before Boris leaves to fight. Boris misses the meeting and is off to the front lines, while Veronika waits patiently, sending letters faithfully. After her house is bombed, Veronika moves in with Boris' family, into the company of a cousin with his own intentions.",11.251,12-10-1957,8,248
106646,The Wolf of Wall Street,"Crime,Drama,Comedy",en,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",182.109,25-12-2013,8,20064
15,Citizen Kane,"Mystery,Drama",en,"Newspaper magnate, Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.",19.625,17-04-1941,8,4468
678580,El mesero,Comedy,es,A waiter pretends to be an important businessman in order to reach the upper class through his entrepreneurial dreams.,70.415,15-07-2021,8,320
158445,Miracle in Cell No. 7,"Drama,Comedy",ko,A story about a mentally ill man wrongfully accused of murder and his relationship with his lovingly adorable 6 year old daughter.,16.931,23-01-2013,8,345
11778,The Deer Hunter,"Drama,War",en,"A group of working-class friends decide to enlist in the Army during the Vietnam War and finds it to be hellish chaos -- not the noble venture they imagined. Before they left, Steven married his pregnant girlfriend -- and Michael and Nick were in love with the same woman. But all three are different men upon their return.",15.015,09-03-1978,8,2982
15244,A Man Escaped,"Thriller,Drama,War,History",fr,A captured French Resistance fighter during World War II engineers a daunting escape from prison.,13.153,11-11-1956,8,370
2517,Nobody Knows,Drama,ja,"In a small Tokyo apartment, twelve-year-old Akira must care for his younger siblings after their mother leaves them and shows no sign of returning.",12.167,07-08-2004,8,355
279,Amadeus,"History,Music,Drama",en,"Wolfgang Amadeus Mozart is a remarkably talented young Viennese composer who unwittingly finds a fierce rival in the disciplined and determined Antonio Salieri. Resenting Mozart for both his hedonistic lifestyle and his undeniable talent, the highly religious Salieri is gradually consumed by his jealousy and becomes obsessed with Mozart's downfall, leading to a devious scheme that has dire consequences for both men.",19.342,19-09-1984,8,3402
315465,The Boy and the Beast,"Animation,Fantasy,Action,Adventure,Drama",ja,"Kyuta, a boy living in Shibuya, and Kumatetsu, a lonesome beast from Jutengai, an imaginary world. One day, Kyuta forays into the imaginary world and, as he's looking for his way back, meets Kumatetsu who becomes his spirit guide. That encounter leads them to many adventures.",47.388,11-07-2015,8,1212
554596,No Manches Frida 2,Comedy,es,Ex-con Zequi and company come back for a new adventure.,129.572,15-03-2019,8,710
426618,Where Hands Touch,"War,Drama,Romance",en,"Germany, 1944. Leyna, the 15-year old daughter of a white German mother and a black African father, meets Lutz, a compassionate member of the Hitler Youth whose father is a prominent Nazi soldier, and they form an unlikely connection in this quickly changing world.",10.836,14-09-2018,8,452
12761,Autumn Sonata,Drama,sv,"After a seven-year absence, Charlotte Andergast travels to Sweden to reunite with her daughter Eva. The pair have a troubled relationship: Charlotte sacrificed the responsibilities of motherhood for a career as a classical pianist. Over an emotional night, the pair reopen the wounds of the past. Charlotte gets another shock when she finds out that her mentally impaired daughter, Helena, is out of the asylum and living with Eva.",13.787,08-10-1978,8,414
673,Harry Potter and the Prisoner of Azkaban,"Adventure,Fantasy",en,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",269.516,31-05-2004,8,18178
1091,The Thing,"Horror,Mystery,Science Fiction",en,"Members of an American scientific research outpost in Antarctica find themselves battling a parasitic alien organism capable of perfectly imitating its victims. They soon discover that this task will be harder than they thought, as they don't know which members of the team have already been assimilated and their paranoia threatens to tear them apart.",42.953,25-06-1982,8,5424
424694,Bohemian Rhapsody,"Music,Drama,History",en,"Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Hit songs become instant classics. When Mercury's increasingly wild lifestyle starts to spiral out of control, Queen soon faces its greatest challenge yet – finding a way to keep the band together amid the success and excess.",79.323,24-10-2018,8,14853
654,On the Waterfront,"Crime,Drama",en,"Terry Malloy dreams about being a prize fighter, while tending his pigeons and running errands at the docks for Johnny Friendly, the corrupt boss of the dockers union. Terry witnesses a murder by two of Johnny's thugs, and later meets the dead man's sister and feels responsible for his death. She introduces him to Father Barry, who tries to force him to provide information for the courts that will smash the dock racketeers.",10.632,22-06-1954,8,1204
205596,The Imitation Game,"History,Drama,Thriller,War",en,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",79.903,14-11-2014,8,14808
7508,Like Stars on Earth,Drama,hi,"Ishaan Awasthi is an eight-year-old whose world is filled with wonders that no one else seems to appreciate. Colours, fish, dogs, and kites don't seem important to the adults, who are much more interested in things like homework, marks, and neatness. Ishaan cannot seem to get anything right in class; he is then sent to boarding school, where his life changes forever.",29.107,21-12-2007,8,856
524,Casino,"Crime,Drama",en,"In early-1970s Las Vegas, low-level mobster Sam ""Ace"" Rothstein gets tapped by his bosses to head the Tangiers Casino. At first, he's a great success in the job, but over the years, problems with his loose-cannon enforcer Nicky Santoro, his ex-hustler wife Ginger, her con-artist ex Lester Diamond and a handful of corrupt politicians put Sam in ever-increasing danger.",20.493,22-11-1995,8,4582
776305,Belle,"Animation,Drama,Science Fiction,Music",ja,"Suzu is a 17-year-old high-school student living in a rural town with her father. Wounded by the loss of her mother at a young age, Suzu one day discovers the massive online world ""U"" and dives into this alternate reality as her avatar, Belle. Before long, all of U's eyes are fixed on Belle, when, suddenly, a mysterious, dragon-like figure appears before her.",230.739,16-07-2021,8,383
501929,The Mitchells vs. the Machines,"Animation,Adventure,Comedy",en,"A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope.",35.807,22-04-2021,8,2046
28178,Hachi: A Dog's Tale,"Drama,Family",en,A drama based on the true story of a college professor's bond with the abandoned dog he takes into his home.,46.039,08-06-2009,8,5699
12104,Pink Floyd: The Wall,"Music,Drama",en,A troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,13.524,14-07-1982,8,1195
237791,The Way He Looks,"Drama,Romance",pt,"Leonardo is a blind teenager dealing with an overprotective mother while trying to live a more independent life. To the disappointment of his best friend, Giovana, he plans to go on an exchange program abroad. When Gabriel, a new student in town, arrives at their classroom, new feelings blossom in Leonardo making him question his plans.",8.37,28-03-2014,8,834
25376,The Secret in Their Eyes,"Crime,Drama,Mystery",es,A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.,15.563,13-08-2009,8,2034
11658,Tae Guk Gi: The Brotherhood of War,"Action,Adventure,Drama,History,War",ko,"When two brothers are forced to fight in the Korean War, the elder decides to take the riskiest missions if it will help shield the younger from battle.",19.135,05-02-2004,8,531
488623,Forgotten,"Thriller,Mystery,Drama,Horror,Crime",ko,"Seoul, South Korea, 1997. When the young but extremely anxious student Jin-seok, his parents and his successful older brother Yoo-seok move to a new home, mysterious and frightening events begin to happen around them, unexplained events that threaten to ruin their seemingly happy lives. Unable to understand what is happening, Jin-seok wonders if he is losing his mind.",33.556,29-11-2017,8,673
770,Gone with the Wind,"Drama,War,Romance",en,"The spoiled daughter of a well-to-do plantation owner is forced to use every means at her disposal to claw her way out of poverty, following Maj. Gen. William Sherman's destructive ""March to the Sea,” during the American Civil War.",26.427,15-12-1939,8,3309
667520,A Whisker Away,"Animation,Drama,Romance,Fantasy",ja,"Miyo ""Muge"" Sasaki is a peculiar second-year junior high student who has fallen in love with her classmate Kento Hinode. Muge resolutely pursues Kento every day, but he takes no notice of her. Nevertheless, while carrying a secret she can tell no one, Muge continues to pursue Kento. Muge discovers a magic mask that allows her to transform into a cat named Tarō. The magic lets Muge get close to Kento, but eventually it may also make her unable to transform back to a human.",69.562,18-06-2020,8,1023
140420,Paperman,"Animation,Family,Romance",en,An urban office worker finds that paper airplanes are instrumental in meeting a girl in ways he never expected.,8.007,02-11-2012,8,1506
13223,Gran Torino,Drama,en,"Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, Thao Lor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.",30.877,09-12-2008,8,9109
3175,Barry Lyndon,"Drama,Romance,War",en,"An Irish rogue uses his cunning and wit to work his way up the social classes of 18th century England, transforming himself from the humble Redmond Barry into the noble Barry Lyndon.",13.443,26-11-1975,8,2243
41050,La Notte,"Drama,Romance",it,A day in the life of an unfaithful married couple and their steadily deteriorating relationship in Milan.,8.121,24-01-1961,8,489
359724,Ford v Ferrari,"Drama,Action,History",en,"American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.",51.999,13-11-2019,8,5850
11712,Sanjuro,"Drama,Action,Comedy",ja,"Toshiro Mifune swaggers and snarls to brilliant comic effect in Kurosawa's tightly paced, beautifully composed ""Sanjuro."" In this companion piece and sequel to ""Yojimbo,"" jaded samurai Sanjuro helps an idealistic group of young warriors weed out their clan's evil influences, and in the process turns their image of a proper samurai on its ear.",12.524,01-01-1962,8,435
242828,When Marnie Was There,"Animation,Drama",ja,"Upon being sent to live with relatives in the countryside due to an illness, an emotionally distant adolescent girl becomes obsessed with an abandoned mansion and infatuated with a girl who lives there - a girl who may or may not be real.",45.105,19-07-2014,8,1429
213,North by Northwest,"Mystery,Thriller",en,"Advertising man Roger Thornhill is mistaken for a spy, triggering a deadly cross-country chase.",15.329,08-07-1959,8,3277
360814,Dangal,"Drama,Action",hi,"Dangal is an extraordinary true story based on the life of Mahavir Singh and his two daughters, Geeta and Babita Phogat. The film traces the inspirational journey of a father who trains his daughters to become world class wrestlers.",11.406,21-12-2016,8,714
94047,My Way,"Drama,Action,History,War",ko,"Jun-shik, who works for Tatsuo’s grandfather’s farm while Korea is colonized by Japan, dreams about participating in the Tokyo Olympics as a marathon runner. Tatsuo also aims to become a marathon runner, so the two become rivals. But the war breaks out and they both are forced to enlist in the army. Tatsuo becomes the head of defense in Jun-shik’s unit and he devises a scheme but fails. Jun-shik and Tatsuo are held captive by the Soviets. They run away but soon are captured by the Germans and forced to separate. In 1944, they meet again on the shores of Normandy.",14.775,21-12-2011,8,295
560066,Scooby-Doo! and the Curse of the 13th Ghost,"Comedy,Family,Animation,Adventure,Mystery",en,"Mystery Inc. withdraws from solving crimes after botching a case. When Vincent Van Ghoul contacts the gang about an unfinished investigation from Daphne, Shaggy and Scooby's past, the gang springs into action to finish the job that involves catching the 13th Ghost that escaped from the Chest of Demons and is still at large.",13.866,05-02-2019,8,207
1580,Rope,"Crime,Drama,Thriller",en,Two men attempt to prove they committed the perfect crime by hosting a dinner party after strangling their former classmate to death.,12.661,11-03-1948,8,2089
1578,Raging Bull,"Drama,History",en,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.",20.938,14-11-1980,8,3409
1092,The Third Man,"Thriller,Mystery",en,"In postwar Vienna, Austria, Holly Martins, a writer of pulp Westerns, arrives penniless as a guest of his childhood chum Harry Lime, only to learn he has died. Martins develops a conspiracy theory after learning of a ""third man"" present at the time of Harry's death, running into interference from British officer Major Calloway, and falling head-over-heels for Harry's grief-stricken lover, Anna.",10.808,31-08-1949,8,1398
20875,Operation Y and Other Shurik's Adventures,Comedy,ru,"The film consists of three independent parts: ""Workmate"", ""Déjà vu"" and ""Operation Y"". The plot follows the adventures of Shurik (alternative spelling — Shourick), the naive and nerdy Soviet student who often gets into ludicrous situations but always finds a way out very neatly.  ""Operation Y and Shurik's Other Adventures"" was a hit movie and became the leader of Soviet film distribution in 1965.",9.284,16-08-1965,8,204
29264,The Exterminating Angel,"Comedy,Drama,Fantasy",es,"After a lavish dinner party, the guests find themselves mysteriously unable to leave the room.",7.062,16-05-1962,8,518
20334,The Shop Around the Corner,"Comedy,Drama,Romance",en,"Two employees at a gift shop can barely stand one another, without realising that they are falling in love through the post as each other's anonymous pen pal.",15.611,12-01-1940,8,420
18438,Castaway on the Moon,"Drama,Comedy,Romance",ko,"Mr. Kim is jobless, lost in debt and has been dumped by his girlfriend. He decides to end it all by jumping into the Han River - only to find himself washed up on a small, mid-river island. He soon abandons thoughts of suicide or rescue and begins a new life as a castaway. His antics catch the attention of a young woman whose apartment overlooks the river. Her discovery changes both their lives.",9.122,14-05-2009,8,532
28971,Limelight,"Drama,Music,Romance",en,A fading music hall comedian tries to help a despondent ballet dancer learn to walk and to again feel confident about life.,8.874,23-10-1952,8,376
527774,Raya and the Last Dragon,"Animation,Family,Fantasy,Action,Adventure",en,"Long ago, in the fantasy world of Kumandra, humans and dragons lived together in harmony. But when an evil force threatened the land, the dragons sacrificed themselves to save humanity. Now, 500 years later, that same evil has returned and it’s up to a lone warrior, Raya, to track down the legendary last dragon to restore the fractured land and its divided people.",221.83,03-03-2021,8,5452
406785,Inner Workings,"Animation,Family,Comedy",en,"This is the story of the internal struggle between a man's Brain—a pragmatic protector who calculates his every move, and his Heart—a free-spirited adventurer who wants to let loose.",6.677,23-11-2016,8,235
10238,Cries and Whispers,Drama,sv,"As Agnes slowly dies of cancer, her sisters are so deeply immersed in their own psychic pains that they can't offer her the support she needs. Maria is wracked with guilt at her husband's attempted suicide, caused by his discovery of her extramarital affair. The self-loathing, suicidal Karin seems to regard her sister with revulsion. Only Anna, the deeply religious maid who lost her young child, seems able to offer Agnes solace and empathy.",10.151,21-12-1972,8,538
458302,"Remi, Nobody's Boy","Adventure,Family,Drama",fr,"At the age of 10 years, young Rémi is snatched from his adoptive mother and entrusted to the signor Vitalis, a mysterious itinerant musician. Has its hard sides - he will learn the harsh life of acrobat and sing to win his bread. Accompanied by the faithful dog capi and of the small monkey Joli-Coeur, his long trip through France, made for meetings, friendships and mutual assistance, leads him to the secret of its origins.",11.718,12-12-2018,8,347
142061,"Batman: The Dark Knight Returns, Part 2","Science Fiction,Action,Animation,Mystery",en,Batman has stopped the reign of terror that The Mutants had cast upon his city.  Now an old foe wants a reunion and the government wants The Man of Steel to put a stop to Batman.,17.253,03-01-2013,8,1156
523781,Words on Bathroom Walls,"Drama,Romance",en,"Diagnosed with a mental illness halfway through his senior year of high school, a witty, introspective teen struggles to keep it a secret while falling in love with a brilliant classmate who inspires him to open his heart and not be defined by his condition.",11.647,21-08-2020,8,421
15383,Army of Shadows,"War,Drama,Thriller",fr,"Betrayed by an informant, Philippe Gerbier finds himself trapped in a torturous Nazi prison camp. Though Gerbier escapes to rejoin the Resistance in occupied Marseilles, France, and exacts his revenge on the informant, he must continue a quiet, seemingly endless battle against the Nazis in an atmosphere of tension, paranoia and distrust.",9.168,10-09-1969,8,476
573164,An Egg Rescue,"Animation,Comedy",es,Toto and his friends must rescue his egg children after they're taken away for a gourmet food event in Africa.,164.059,12-08-2021,8,313
455714,Bad Genius,"Comedy,Drama,Crime,Thriller",th,"Lynn, a brilliant student, after helping her friends to get the grades they need, develops the idea of starting a much bigger exam-cheating business.",16.315,03-05-2017,8,639
20453,3 Idiots,"Drama,Comedy",hi,"Rascal. Joker. Dreamer. Genius... You've never met a college student quite like ""Rancho."" From the moment he arrives at India's most prestigious university, Rancho's outlandish schemes turn the campus upside down—along with the lives of his two newfound best friends. Together, they make life miserable for ""Virus,"" the school’s uptight and heartless dean. But when Rancho catches the eye of the dean's sexy daughter, Virus sets his sights on flunking out the ""3 idiots"" once and for all.",47.97,23-12-2009,8,1865
627,Trainspotting,"Drama,Crime",en,"Heroin addict Mark Renton stumbles through bad ideas and sobriety attempts with his unreliable friends -- Sick Boy, Begbie, Spud and Tommy. He also has an underage girlfriend, Diane, along for the ride. After cleaning up and moving from Edinburgh to London, Mark finds he can't escape the life he left behind when Begbie shows up at his front door on the lam, and a scheming Sick Boy follows.",25.467,23-02-1996,8,8266
530915,1917,"War,Drama,Action,Thriller,History",en,"At the height of the First World War, two young British soldiers must cross enemy territory and deliver a message that will stop a deadly attack on hundreds of soldiers.",41.834,25-12-2019,8,9935
947,Lawrence of Arabia,"War,History,Adventure,Drama",en,"The story of British officer T.E. Lawrence's mission to aid the Arab tribes in their revolt against the Ottoman Empire during the First World War. Lawrence becomes a flamboyant, messianic figure in the cause of Arab unity but his psychological instability threatens to undermine his achievements.",22.59,11-12-1962,8,2343
489412,It's Such a Beautiful Day,"Drama,Animation,Comedy",en,"Bill struggles to put together his shattered psyche, in this feature film version of Don Hertzfeldt's animated short film trilogy.",6.092,24-08-2012,8,207
10515,Castle in the Sky,"Adventure,Fantasy,Animation,Action,Family,Romance",ja,A young boy and a girl with a magic crystal must race against pirates and foreign agents in a search for a legendary floating castle.,37.878,02-08-1986,8,3245
45752,Scooby-Doo! Camp Scare,"Animation,Comedy,Family,Mystery",en,Scooby and the gang experience outdoor fun as they go back to Fred's old summer camp.,34.982,14-09-2010,8,217
20271,Divorce Italian Style,Comedy,it,"Ferdinando Cefalù is desperate to marry his cousin, Angela, but he is married to Rosalia and divorce is illegal in Italy. To get around the law, he tries to trick his wife into having an affair so he can catch her and murder her, as he knows he would be given a light sentence for killing an adulterous woman. He persuades a painter to lure his wife into an affair, but Rosalia proves to be more faithful than he expected.",8.363,20-12-1961,8,337
405,La Strada,Drama,it,"When Gelsomina, a naïve young woman, is purchased from her impoverished mother by brutish circus strongman Zampanò to be his wife and partner, she loyally endures her husband's coldness and abuse as they travel the Italian countryside performing together. Soon Zampanò must deal with his jealousy and conflicted feelings about Gelsomina when she finds a kindred spirit in Il Matto, the carefree circus fool, and contemplates leaving Zampanò.",8.508,23-09-1954,8,811
24,Kill Bill: Vol. 1,"Action,Crime",en,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.",42.467,10-10-2003,8,14823
38286,Three Men and a Leg,Comedy,it,"Friends Aldo, Giovanni, and Giacomo travel from north to south for Giacomo's wedding, carrying a precious item: the father of the bride, a tyrannical rich man who is both their boss and father-in-law (also Aldo and Giovanni married his daughters), has entrusted them with a wooden leg, the work of a famous artist.",7.464,27-12-1997,8,1850
775,A Trip to the Moon,"Adventure,Science Fiction",fr,"Professor Barbenfouillis and five of his colleagues from the Academy of Astronomy travel to the Moon aboard a rocket propelled by a giant cannon. Once on the lunar surface, the bold explorers face the many perils hidden in the caves of the mysterious planet.",15.828,17-04-1902,8,1344
110,Three Colors: Red,"Drama,Mystery,Romance",fr,"Valentine, a student model in Geneva, struggles with a possessive boyfriend and a troubled family. When she runs over a dog, she discovers that its owner, a retired judge, is illegally wiretapping and eavesdropping on his neighbors' phone calls. Although Valentine is outraged, she develops a strange bond with the judge – and as the two become closer, she finds herself caught in the middle of events that could change her life.",15.038,12-05-1994,8,1031
801335,Girl in the Basement,"Crime,Thriller",en,"Sara is a teen girl who is looking forward to her 18th birthday to move away from her controlling father Don. But before she could even blow out the candles, Don imprisons her in the basement of their home.",222.729,27-02-2021,8,394
10242,What Ever Happened to Baby Jane?,"Drama,Horror,Thriller",en,"Two aging film actresses live as virtual recluses in an old Hollywood mansion. Jane Hudson, a successful child star, cares for her crippled sister Blanche, whose career in later years eclipsed that of Jane. Now the two live together, their relationship affected by simmering subconscious thoughts of mutual envy, hate and revenge.",10.735,12-10-1962,8,797
10404,Raise the Red Lantern,Drama,zh,"China in the 1920s. After her father's death, 19 year old Songlian is forced to marry the much older lord of a powerful family. With three wives already, each living in a separate house within the great castle, there is fierce competition for his attention and the privileges that are gained. This competition gets out of hand.",11.32,18-12-1991,8,532
862,Toy Story,"Animation,Adventure,Family,Comedy",en,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",218.376,30-10-1995,8,15623
17295,The Battle of Algiers,"Drama,War,History",it,Tracing the struggle of the Algerian Front de Liberation Nationale to gain freedom from French colonial rule as seen through the eyes of Ali from his start as a petty thief to his rise to prominence in the organisation and capture by the French in 1957. The film traces the rebels' struggle and the increasingly extreme measures taken by the French government to quell the revolt.,7.06,08-09-1966,8,534
3777,Throne of Blood,"Drama,History",ja,"Returning to their lord's castle, samurai warriors Washizu and Miki are waylaid by a spirit who predicts their futures. When the first part of the spirit's prophecy comes true, Washizu's scheming wife, Asaji, presses him to speed up the rest of the spirit's prophecy by murdering his lord and usurping his place. Director Akira Kurosawa's resetting of William Shakespeare's ""Macbeth"" in feudal Japan is one of his most acclaimed films.",11.394,15-01-1957,8,604
70,Million Dollar Baby,Drama,en,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.",20.343,15-12-2004,8,8068
920394,My Father's Violin,"Drama,Music",tr,"Through their shared grief and connection to music, an orphaned girl bonds with her emotionally aloof, successful violinist uncle.",33.154,21-01-2022,8,280
414419,Kill Bill: The Whole Bloody Affair,"Action,Crime,Thriller",en,"An assassin is shot and almost killed by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.  Kill Bill: The Whole Bloody Affair is a complete edit of the two-part martial arts action films Kill Bill: Vol. 1 and Kill Bill: Vol. 2. The film was originally scheduled to be released as one part. However, due to the film's over 4 hour running time, it was split into two parts.",21.607,27-03-2011,8,770
505262,My Hero Academia: Two Heroes,"Animation,Action,Adventure,Fantasy",ja,"All Might and Deku accept an invitation to go abroad to a floating and mobile manmade city, called 'I-Island', where they research quirks as well as hero supplemental items at the special 'I-Expo' convention that is currently being held on the island. During that time, suddenly, despite an iron wall of security surrounding the island, the system is breached by a villain, and the only ones able to stop him are the students of Class 1-A.",193.509,03-08-2018,8,778
31411,The Cameraman,"Comedy,Romance,Drama,Family",en,A photographer takes up newsreel shooting to impress a secretary.,7.215,10-09-1928,8,265
76,Before Sunrise,"Drama,Romance",en,"On his way to Vienna, American Jesse meets Céline, a student returning to Paris. After long conversations forge a surprising connection between them, Jesse convinces Celine to get off the train with him in Vienna. Since his flight to the U.S. departs the next morning and he has no money for lodging, they wander the city together, taking in the experiences of Vienna and each other.",18.804,27-01-1995,8,3218
21334,Children of Heaven,"Drama,Family",fa,"Zohre's shoes are gone; her older brother Ali lost them. They are poor, there are no shoes for Zohre until they come up with an idea: they will share one pair of shoes, Ali's. School awaits.",24.82,01-08-1997,8,458
49964,Where Is My Friend's House?,"Drama,Family",fa,"An 8 year old boy must return his friend's notebook he took by mistake, lest his friend be punished by expulsion from school.",7.118,01-07-1987,8,211
588228,The Tomorrow War,"Action,Science Fiction,Adventure",en,"The world is stunned when a group of time travelers arrive from the year 2051 to deliver an urgent message: Thirty years in the future, mankind is losing a global war against a deadly alien species. The only hope for survival is for soldiers and civilians from the present to be transported to the future and join the fight. Among those recruited is high school teacher and family man Dan Forester. Determined to save the world for his young daughter, Dan teams up with a brilliant scientist and his estranged father in a desperate quest to rewrite the fate of the planet.",256.603,02-07-2021,8,5625
234,The Cabinet of Dr. Caligari,"Drama,Horror,Thriller,Crime",de,"Francis, a young man, recalls in his memory the horrible experiences he and his fiancée Jane recently went through. Francis and his friend Alan visit The Cabinet of Dr. Caligari, an exhibit where the mysterious doctor shows the somnambulist Cesare, and awakens him for some moments from his death-like sleep.",15.592,27-02-1920,8,1136
149,Akira,"Animation,Science Fiction,Action",ja,A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath that only two teenagers and a group of psychics can stop.,43.652,16-07-1988,8,3159
7857,Amarcord,"Comedy,Drama",it,"In an Italian seaside town, young Titta gets into trouble with his friends and watches various local eccentrics as they engage in often absurd behavior. Frequently clashing with his stern father and defended by his doting mother, Titta witnesses the actions of a wide range of characters, from his extended family to Fascist loyalists to sensual women, with certain moments shifting into fantastical scenarios.",16.436,13-12-1973,8,865
640,Catch Me If You Can,"Drama,Crime",en,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",45.878,25-12-2002,8,12740
76203,12 Years a Slave,"Drama,History",en,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",44.917,18-10-2013,8,9777
20722,La Maison en Petits Cubes,Animation,ja,La Maison en Petits Cubes tells the story of a grandfather's memories as he adds more blocks to his house to stem the flooding waters.,11.186,10-06-2008,8,368
11010,The Postman,"Comedy,Drama,Romance",it,Simple Italian postman learns to love poetry while delivering mail to a famous poet; he uses this to woo local beauty Beatrice.,9.32,07-04-1994,8,932
5925,The Great Escape,"Adventure,Drama,History,Thriller,War",en,"The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocate them to a high-security 'escape-proof' camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.",19.927,20-06-1963,8,2013
594634,Close to the Horizon,"Drama,Romance",de,Jessica knows exactly what her life is supposed to look like and where it takes her. But then she meets Danny. He has a complicated past and could confuse all their plans. Jessica has to decide.,22.815,10-10-2019,7.9,374
779047,Us Again,"Animation,Romance,Drama",en,"In a vibrant city pulsating with rhythm and movement, an elderly man and his young-at-heart wife rekindle their youthful passion for life and each other on one magical night.",7.785,03-03-2021,7.9,239
43949,Flipped,"Romance,Drama",en,"When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.",38.408,06-08-2010,7.9,2257
548544,Invisible Life,Drama,pt,"Rio de Janeiro, Brazil, 1950. In the conservative home of the Gusmão family, Eurídice and Guida are two inseparable sisters who support each other. While Guida can share with her younger sister the details of her romantic adventures, Eurídice finds in her older sister the encouragement she needs to pursue her dream of becoming a professional pianist.",7.79,30-08-2019,7.9,246
152532,Dallas Buyers Club,"Drama,History",en,"Loosely based on the true-life tale of Ron Woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with HIV/AIDS and given thirty days to live.",14.59,01-11-2013,7.9,7414
